Y,E1,E2,E3,E4,E5,E6,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25
-1934356314,1092.265206,765.3137201,346.9679706,1338.855856,911.9061591,794.9477343,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0
1346268039,1232.956589,150.9085086,1774.69719,841.5094291,834.5863617,375.5075951,0,0,NA,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,NA,1,1,1,1
11154454596,1784.661744,979.9348041,618.1339584,541.8838796,974.4418488,-327.1264876,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0
-9864628789,326.6888106,1465.253005,-383.2237983,1537.347602,1442.068055,1767.188233,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0
8070503325,1299.489839,642.6988748,394.3233029,196.0469201,-28.93819102,152.0256816,0,1,1,0,0,1,1,1,0,1,NA,0,1,0,0,1,0,0,1,0,0,0,1,1,1
6407352346,773.121016,599.7706261,1462.585877,1278.983731,1225.771525,NA,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0
9823730404,847.529625,521.9937754,1398.282881,1254.5006,297.4694473,-787.9722243,1,0,NA,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0
-348577267.4,1095.094814,936.6206654,430.2586124,2087.79491,-726.7862401,1424.010311,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
9891318247,578.3122693,1104.160504,1519.822911,602.7039666,1141.227294,593.4601528,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1
2382403713,1790.891047,1038.331627,1006.030526,342.8842732,1105.946253,1347.961634,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1
-9371450703,1572.441634,594.4076383,1142.357617,1155.742728,831.8809954,787.952308,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
-3525670242,445.0704446,551.1201918,853.0582875,1519.217279,1362.122487,1399.848486,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
15667789708,-108.8230328,1227.868814,544.2625196,654.9369841,1022.712125,1380.031679,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0
-3603660564,662.9238849,820.3376652,-229.5804712,589.2643578,143.2269315,-258.0635137,0,0,1,0,1,0,1,1,1,0,NA,1,0,1,1,0,1,1,1,0,0,1,1,0,0
24025978831,976.7374259,2038.022804,829.0410954,12.87387713,1502.162691,194.4330685,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0
-6502606417,1141.28399,779.1423146,1468.282894,930.8560003,627.6059782,2057.21703,1,0,1,NA,1,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0
-6056140359,268.977851,977.5128791,1079.785389,1596.729561,1282.889906,1171.190605,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0
-5473140083,1155.72621,1453.939234,286.6846249,1550.558918,111.0574466,961.8096352,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1
24064308437,595.985456,812.3130384,503.7178234,603.7234217,1386.215336,755.9189348,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
13643515867,2006.045589,-155.9007082,1127.497065,374.5819634,1377.116707,882.5277919,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,1
11234074026,1143.439812,-141.5541374,753.5578211,NA,-174.7704854,484.1920588,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
-763487161.1,1553.686339,706.3881505,1238.144115,1044.143439,1227.431675,490.4960152,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1
7994288465,431.6396042,1462.829961,353.4835316,974.0860466,1487.987909,905.4683212,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
-6813872659,2195.613416,440.4396165,-652.819839,1157.045144,1262.063021,1793.371405,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-2421377250,890.2777366,1339.158902,-320.8638981,1781.918095,581.4789864,1166.09407,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
NA,937.3042532,970.3789466,458.9117161,1174.685996,1760.337793,517.9344175,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1
5529456238,796.4397677,613.7070102,861.4613421,1774.399039,410.3997556,1221.962,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1
28362896496,796.271757,1018.44634,1342.036726,662.4603022,1268.529331,1282.667553,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0
11899412501,1119.2838,696.194037,1058.492649,686.7355109,193.3018819,386.9362595,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0
-3535715937,1388.875592,-207.4623906,-69.86582494,1271.649354,1257.466015,673.343993,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0
5513242910,1471.366329,759.2570277,-255.5214353,508.1094379,944.512458,903.0049433,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0
8437862388,1047.342577,619.0276419,519.0961489,373.1547092,944.591788,715.864096,1,0,NA,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
17672849634,1806.717299,-58.32815025,960.4717723,567.491633,1298.979829,1488.254252,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0
15970702226,1384.830438,1032.346506,1240.25559,1565.083835,1414.26096,295.7034123,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,NA,0,0
17492316010,487.8080901,818.0450648,1132.384367,535.6189813,636.2825523,1208.518192,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1
6224197997,-20.23438013,876.284755,505.4927714,1325.791837,199.7745496,977.1232752,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
10109584177,745.653817,458.9278417,351.9193248,802.4084146,557.7577868,1034.186583,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1
-3686864958,1486.31829,407.4624544,-51.55487098,1087.61524,2024.023417,603.4076693,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0
13230330508,1381.435581,1539.492973,NA,574.6005737,1327.600987,-176.5257896,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0
8694810539,774.0671897,1425.582732,460.4861536,-259.0617163,993.2055726,901.2951754,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
8611913809,1633.63662,1139.127629,493.9948302,997.1814442,413.2917501,850.6465113,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0
-11064951787,1311.20114,1179.334593,318.0396875,309.7692867,1476.616237,638.0474974,1,1,NA,NA,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1
-2561222280,1508.408622,680.3541331,-378.3741048,1564.891237,860.1186471,1117.04308,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1
14592464271,608.7273866,1615.949403,858.0987338,218.9318095,221.5260079,412.4053449,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1
-3325163235,696.0642333,390.5552073,28.53553513,210.6833919,1743.626193,-12.55563366,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0
31495212439,1537.738936,707.6319022,2496.709125,1817.701124,1086.309589,906.9986861,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
-5609411155,281.9293182,1185.747208,1516.456837,770.8155838,1425.547942,651.5914558,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0
1181286348,977.7846047,-59.65206893,647.4980805,524.5171772,1303.499951,837.0239792,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1
3869240389,259.4828661,134.2999153,391.6978665,2217.661843,868.7144507,711.4267569,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0
5367316781,280.4019379,929.8891395,544.2236539,1033.468321,-30.71604166,709.1215504,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1
30011286240,1854.079444,893.2610965,582.2817323,-240.7676149,1605.623443,820.6783795,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1
2233445171,558.1010237,442.4591027,99.80526366,-458.7144152,192.5109397,1185.949949,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
2213716711,1460.403854,1909.70965,657.1584887,848.4106416,1410.835107,1331.936263,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0
-3750230510,507.7224139,-58.02720518,-17.23388272,679.1487904,1086.703838,825.5781135,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1
-23176549374,530.038979,399.9501161,-197.2035778,864.2014777,1224.264018,527.4612287,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1
-5503462893,520.0376631,741.4751812,-568.8677576,1745.710348,328.6129318,-91.58909872,0,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
-5459913854,1153.436617,1455.321339,402.3025105,1088.928654,NA,819.4683091,0,1,1,NA,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0
-7791169601,880.5949775,635.8397134,1369.031245,465.2078656,1050.406094,785.5744615,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1
16231157111,973.0808078,885.0899225,277.5730169,1014.750011,961.0448979,635.8542767,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1
9723495143,-5.282218113,468.5779394,864.4415667,146.308149,2080.247756,1516.403553,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0
12178702265,285.1013729,1768.148917,1322.143679,-220.6817652,2081.949878,379.791368,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,NA,1,0
-9646091940,1146.588939,39.84904932,-25.25689225,1756.026261,1422.062061,128.7439933,0,0,0,1,1,1,1,0,1,1,1,NA,0,0,0,0,1,0,1,0,0,1,1,0,0
26067446596,1520.205419,785.2090944,1292.078496,1107.408986,1513.872816,1126.292615,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0
3114144021,2103.72963,1462.160985,2049.715707,644.4904337,686.8746603,67.0871367,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0
14407690368,569.5602682,1805.691742,2342.629446,391.8872857,-176.3586768,318.0002494,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0
-19764343171,1434.266106,1859.912627,-783.662234,645.6220525,909.2326037,788.4592938,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1
-11797405755,1902.230802,789.4772252,-763.7204436,1669.493189,99.15067259,273.4437357,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1
-5449410321,599.1433392,2340.587424,-96.4510916,1721.536706,822.6065439,452.3433096,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1
-9671857865,557.3034595,782.8076156,218.6859506,159.4547659,995.0652309,1110.739354,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1
33290242102,1992.653029,534.9433498,1074.189496,325.6105148,851.7891179,1698.541105,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
-6208121797,1199.835414,146.4864024,-246.9001117,889.8306839,1263.356346,1077.602095,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
5914079882,104.5169817,1159.352785,612.5432478,669.1140577,1788.500759,22.33342184,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0
14352838301,1370.689389,1398.038772,1474.024802,743.3806338,1458.559189,569.0030815,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0
-2768589362,-31.35715127,612.3537507,-365.164605,1325.481701,1354.32084,905.9459474,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
-8447526934,262.6133769,862.3343687,349.2541487,1049.356846,549.7508698,1629.800462,0,NA,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1
13385597362,1029.970697,1512.247459,NA,1218.043119,392.2978337,1629.09893,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1
15977213964,1348.949411,359.4250778,1015.844485,1147.449322,98.45384394,304.5156474,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
7698872063,598.9581798,837.1600367,1837.424578,730.0091394,2650.688074,-340.7326888,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
-9103823514,645.5987702,768.8357225,-738.9887104,603.7841751,962.334399,762.4080201,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1
11334065865,-65.59212259,1081.239681,1385.861188,675.2586282,1050.956111,762.2424643,1,0,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0
10766952.48,824.7087494,787.2242923,627.2676318,773.905645,1378.331549,185.2854311,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0
-1009343899,1301.428976,-192.8739166,783.9264242,-93.47920067,902.6826928,774.4547745,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0
9846729774,1704.203501,1955.419808,660.2139721,140.3684194,1425.531286,258.607565,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1
22963489192,1057.241066,376.4875731,1694.052144,1257.842991,422.8762144,109.39325,1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0
13596261790,1122.185523,102.9183853,219.5729998,1260.255695,1831.786786,1467.801704,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1
7686227742,2154.955777,1452.869771,1354.61351,1018.551927,1629.420601,1054.168147,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,NA,1,0
-16709476867,511.7119076,780.8637131,-530.653367,332.7965964,1009.446606,594.9191146,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1
-3477296761,956.6124695,1090.876628,-371.4285174,1720.442737,1317.149056,2243.501071,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0
-8693199675,420.4000034,313.3599658,110.9989719,889.0177296,885.7078042,1036.49462,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
11129151053,1601.645811,1147.043377,77.53304982,1814.980883,-170.5207822,200.4026341,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
-12713750972,-20.23124784,1321.238864,NA,534.5602622,1752.094853,680.9614809,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0
-12739102246,-11.00635467,2213.135708,564.5880145,1255.684778,1632.224258,611.2295257,NA,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0
11729859727,484.3530594,723.7557421,1815.114347,18.36311,540.1165052,510.9770738,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1
3624712813,640.8400469,990.0261783,1793.75734,1146.151104,1553.307661,1133.135776,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
3582784671,666.1206055,1497.447121,1188.366968,1697.664329,595.3285205,1004.441481,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1
-19698321963,1350.758549,731.9938082,862.8900374,339.5249223,979.8841671,1079.869184,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0
-3028470796,126.6436174,902.8817997,636.003494,772.3837118,1301.96129,803.3457608,1,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1
-4196223537,1119.678569,1257.392506,87.96289565,1298.224346,2863.182318,575.6927348,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
6229164954,1303.534181,1992.703813,-271.6214515,266.8442661,835.6421027,212.6449776,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1
-4775704667,-213.759092,1267.009941,846.6043273,24.47109703,2199.274462,568.1931039,1,1,1,NA,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1
10778893052,1786.846942,1170.24719,599.2072436,1358.231281,2547.911135,1532.737795,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1
-2058886538,586.6489388,-192.8935766,-889.7125964,761.7503915,457.7605677,1507.633057,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1
-231369860.9,1749.283588,1368.444245,1487.031562,774.4529216,314.6157674,877.8627507,0,0,0,NA,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1
12529511872,2152.716127,784.2601867,1489.338915,-508.6138167,767.9055598,1175.838637,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,NA,1,0,0,1,1,1,0,1
8498278961,919.9376137,948.046789,243.6814715,552.6292043,1222.781809,1142.805569,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0
-20676431060,936.7014587,557.6969691,182.6968869,874.1552684,791.9028875,626.8976666,0,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0
16821902631,295.0536623,1562.574942,348.9101801,802.2007087,979.6692367,951.837458,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
8628707797,2319.117552,416.140358,331.0851954,654.9847048,1567.504324,469.1259963,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
3301119913,1130.015639,100.9185926,1133.004486,1036.016785,1466.913218,1012.608437,0,1,0,NA,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1
4725018167,1099.938896,840.5698026,1261.285353,1650.604177,660.892902,312.2644255,0,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1
-357955282.2,857.1383361,972.3237779,1182.564304,2141.263765,-378.3287607,588.4995829,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1
23349020501,1541.438858,1438.667424,375.8775731,944.0459864,538.1461639,1353.761359,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,NA,0,1
-5115278077,133.5604164,434.4662947,1655.511249,2686.22023,378.45616,788.1200931,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0
3002607951,936.6531112,631.4292266,379.6229035,1798.767664,1141.429854,281.2570673,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1
-14351954173,242.9305712,882.831773,1018.474597,401.6418988,611.5824279,1170.107903,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0
12760812751,672.1831972,1134.570502,936.846632,326.003069,2037.932619,-51.68582845,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,NA,1,0,0,0
16852396464,1094.105361,824.6650637,1011.315866,-183.1676064,1308.31541,633.1421217,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
11921605442,1106.275416,1704.648576,369.9871872,2858.889045,403.7831296,87.91897701,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
7060182414,474.9809809,724.8145893,1839.515814,1286.106447,2540.69183,414.5575344,0,1,0,NA,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0
26569689641,1225.207922,659.2606653,1623.196352,1213.759703,911.8975546,1196.456703,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
-11794004760,820.3294643,1821.587972,171.2110797,1155.367801,941.864422,-0.151752839,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1
-10456253740,1366.41786,1105.076705,896.4038049,421.4071491,881.8904862,-776.4966532,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0
119221898.2,-501.6237915,1296.285416,1363.447446,740.7758304,1223.456032,-215.2778353,0,NA,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
-13156919315,434.3488636,443.0312759,319.5952642,103.5273284,-178.3914556,649.96162,0,1,NA,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1
-2179590179,-103.3795625,421.5431628,600.3673459,1500.769664,1083.718121,925.5904721,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0
3835258876,127.0982414,243.1915618,181.9020725,899.1456833,1355.830292,906.3599733,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,1
4198073399,-173.7669226,542.8331925,879.5095347,849.956248,1333.75857,955.1674069,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0
2984819372,351.554383,NA,796.8100032,1250.558874,1197.498724,501.7861763,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0
10564257864,1908.648557,566.5475165,554.5208688,1552.356829,152.6590434,1345.813333,0,0,0,NA,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1
-2078753821,611.81735,251.9118456,967.3721069,677.4046224,1191.240736,1369.795119,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0
-6575720862,1398.598942,506.9591459,583.0396858,1576.88164,770.18644,678.8536733,NA,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1
-282706691.7,2097.125418,1404.88216,256.8823759,823.5904503,409.0899715,662.2292686,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,1,NA,1,0,0,0,1,0,1,0
16788502454,1021.685472,463.1475094,1014.878785,839.1595655,731.7497658,425.17419,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0
3599051942,1062.983741,529.8173679,1146.947644,26.86622294,1052.807182,1480.024855,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1
18177793876,1133.06863,852.5286383,1290.416288,687.8532391,717.1867931,1055.018206,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1
-5144141173,43.37014204,1077.156252,757.4254871,613.4275207,333.8485739,850.1303754,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0
-3101088836,1065.463249,237.4129872,163.2873779,1255.134904,NA,309.8263664,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1
12148306147,1615.22173,854.2938961,1508.123463,1755.094117,102.6476336,-571.389085,NA,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0
-3601583501,754.1776889,138.8530007,550.2530343,1621.640852,1153.247476,545.8005415,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1
11605525708,908.1496845,1191.433042,1058.98147,1038.363241,1596.725577,1329.257496,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0
12074084458,1018.795475,358.9182726,684.6978037,1438.663023,1670.458275,112.1602654,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1
-3101199655,1027.323469,1326.12945,857.1203439,1123.652487,1332.744339,565.597283,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1
4182645178,864.2609942,674.7792825,-174.3115388,1627.711958,942.7479951,1060.122007,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1
8340722982,1575.251525,390.9888901,1031.324853,2947.531039,733.1106395,-557.3831256,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0
11777378402,1393.122705,631.1037254,1738.964679,1392.066305,880.9095364,156.082638,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0
-4277772826,454.1569129,686.3212688,512.248346,832.0898798,833.941211,1096.368928,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1
-6887001521,1284.191607,597.5434116,1627.457993,432.6570602,1720.119158,-186.3363961,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1
5127666037,1094.536007,446.15349,916.7294115,1428.322666,2129.762139,944.340671,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1
13745049119,527.4310866,344.4153635,1051.946879,1469.439563,1239.322485,1435.41037,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
28039297594,503.6709471,-126.4295173,1786.327155,-485.1846623,-385.7959164,1002.225021,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0
-1913984312,365.8816494,555.9439294,-153.9612885,1550.653475,1041.274991,777.2839549,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1
